,Type,Location,Price,Bedroom,Bathrooms,Toilet
686,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
687,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
688,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
689,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
690,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
691,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
692,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
693,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
694,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
695,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
696,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
697,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
698,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
699,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
700,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
701,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
702,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
703,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
704,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
705,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
706,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
707,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
708,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
709,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
710,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
711,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
712,Self contain (single rooms) short let,"Ikoyi, Lagos",55000,No Info,No Info,No Info
713,Self contain (single rooms) short let,"Ikoyi, Lagos",55000,No Info,No Info,No Info
714,Self contain (single rooms) short let,"Ikoyi, Lagos",55000,No Info,No Info,No Info
715,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
716,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
717,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
718,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
719,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
720,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
721,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
722,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
723,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
724,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
725,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
726,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
727,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
728,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
729,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
730,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
731,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
732,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
733,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
734,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
735,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
736,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
737,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
738,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
739,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
740,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
741,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
742,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
743,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
744,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
745,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
746,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
747,1 bedroom mini flat (room and parlour) for rent,"Mojisola Onikoyi Estate Off Banana Island Road, Ikoyi, Lagos",5500000,1,1,1
748,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
749,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
750,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
751,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
752,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
753,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
754,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
755,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
756,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
757,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
758,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
759,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
760,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
761,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
762,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,No Info,No Info,No Info
763,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
764,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
765,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
766,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
767,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
768,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
769,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
770,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
771,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
772,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
773,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
774,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
775,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
776,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
777,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
778,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
779,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
780,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
781,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
782,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
783,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
784,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
785,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
786,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
787,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
788,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
789,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
790,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
791,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
792,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
793,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
794,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
795,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
796,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
797,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
798,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
799,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
800,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
801,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
802,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
803,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
804,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
805,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
806,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
807,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
808,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
809,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
810,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
811,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
812,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
813,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
814,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
815,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
816,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
817,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
818,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
819,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
820,3 bedroom flat / apartment for sale,"Off Club Road, Old Ikoyi, Ikoyi, Lagos",310000000,3,4,4
821,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
822,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
823,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
824,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
825,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
826,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,No Info,No Info,No Info
827,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
828,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
829,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
830,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,No Info,No Info,No Info
831,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
832,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
833,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
834,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,No Info,No Info,No Info
835,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
836,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
837,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
838,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,No Info,No Info,No Info
839,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
840,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
841,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
842,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,No Info,No Info,No Info
843,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
844,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
845,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
846,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,No Info,No Info,No Info
847,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
848,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
849,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
850,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
851,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
852,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
853,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
854,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
855,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
856,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
857,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
858,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
859,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
860,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
861,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
862,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
863,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
864,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
865,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
866,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
867,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
868,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
869,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
870,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
871,2 bedroom flat / apartment for rent,"Parkview, Ikoyi, Lagos",9500000,2,2,3
872,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
873,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
874,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,No Info,No Info,No Info
875,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
876,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
877,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
878,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,No Info,No Info,No Info
879,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
880,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
881,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
882,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
883,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
884,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
885,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
886,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
887,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
888,2 bedroom flat / apartment short let,"Banana Island, Ikoyi, Lagos",110000,2,2,3
889,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
890,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
891,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
892,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
893,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
894,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
895,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
896,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
897,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
898,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
899,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
900,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
901,3 bedroom flat / apartment for sale,"Foreshore Estate Phase One, Osborne, Ikoyi, Lagos",320000000,3,3,4
902,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
903,4 bedroom flat / apartment for sale,"Ikoyi, Lagos",600000,4,4,5
