,Location,Price,Bedroom,Bathrooms,Toilet,Location Area,State
319, Lekki,1400000,No Info,No Info,No Info,Salem, Lagos
320, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
321, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
322, Lekki,85000,3,3,3,Ikate, Lagos
323, Lekki,1400000,No Info,No Info,No Info,Salem, Lagos
324, Lekki,1400000,No Info,No Info,No Info,Salem, Lagos
325, Lekki,1400000,No Info,No Info,No Info,Salem, Lagos
326, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
327, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
328, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
329, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
330, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
331, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
332, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
333, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
334, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
335, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
336, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
337, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
338, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
339, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
340, Lekki,1200000,No Info,No Info,No Info,Osapa London, Lagos
341, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
342, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
343, Lekki,1000000,No Info,No Info,No Info,Chevron Toll Gate, Lagos
344, Lekki,1500000,1,1,1,No. 6 Familoni Street, Lagos
345, Lekki,1500000,1,1,1,No. 6 Familoni Street, Lagos
346, Lekki,1500000,1,1,1,No. 6 Familoni Street, Lagos
347, Lekki,2000000,1,1,1,Canal West Estate, Lagos
348, Lekki,2000000,1,1,1,Canal West Estate, Lagos
349, Lekki,2000000,1,1,1,Canal West Estate, Lagos
350, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
351, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
352, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
353, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
354, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
355, Lekki,1200000,No Info,No Info,No Info,Off Chevron Drive, Lagos
356, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
357, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
358, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
359, Lekki,85000,3,3,3,Ikate, Lagos
360, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
361, Lekki,75000,2,2,3,Ikate, Lagos
362, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
363, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
364, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
365, Lekki,2500000,3,3,4,Igbo Efon, Lagos
366, Lekki,2500000,3,3,4,Igbo Efon, Lagos
367, Lekki,2500000,3,3,4,Igbo Efon, Lagos
368, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
369, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
370, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
371, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
372, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
373, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
374, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
375, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
376, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
377, Lekki,75000,2,2,3,Ikate, Lagos
378, Lekki,85000,3,3,3,Ikate, Lagos
379, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
380, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
381, Lekki,75000,2,2,3,Ikate, Lagos
382, Lekki,85000,3,3,3,Ikate, Lagos
383, Lekki,85000,3,3,3,Ikate, Lagos
384, Lekki,85000,3,3,3,Ikate, Lagos
385, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
386, Lekki,2500000,3,3,3,Alpha Bay Estates. Alpha Beach Road. Lekki, Lagos
387, Lekki,75000,2,2,3,Ikate, Lagos
388, Lekki,1700000,2,1,1,Lekki Phase 1, Lagos
389, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
390, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
391, Lekki,1700000,No Info,No Info,No Info,Lekki Phase 1, Lagos
392, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
393, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
394, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
395, Lekki,85000,3,3,3,Ikate, Lagos
396, Lekki,85000,3,3,3,Ikate, Lagos
397, Lekki,85000,3,3,3,Ikate, Lagos
398, Lekki,800000,No Info,No Info,No Info,6 Familoni Street, Lagos
399, Lekki,800000,No Info,No Info,No Info,6 Familoni Street, Lagos
400, Lekki,800000,No Info,No Info,No Info,6 Familoni Street, Lagos
401, Lekki,75000,2,2,3,Ikate, Lagos
402, Lekki,75000,2,2,3,Ikate, Lagos
403, Lekki,85000,3,3,3,Ikate, Lagos
404, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
405, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
406, Lekki,40000,1,1,1,Off Admiralty Way, Lagos
407, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
408, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
409, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
410, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
411, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
412, Lekki,1000000,No Info,No Info,No Info,Conservation Road, Lagos
413, Lekki,1700000,1,1,1,Lekki Phase 1, Lagos
