,Type,Location,Price,Bedroom,Bathrooms,Toilet
121,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
122,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
123,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
124,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
125,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
126,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
127,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
128,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
129,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
130,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
131,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
132,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
133,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
134,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
135,1 bedroom mini flat (room and parlour) short let,"Ajose Adeogun, Victoria Island (VI), Lagos",50000,1,1,1
136,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
137,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
138,1 bedroom mini flat (room and parlour) short let,"Oniru, Victoria Island (VI), Lagos",80000,1,3,4
139,Self contain (single rooms) for rent,"Off Ligali Ayorinde Street, Oniru, Victoria Island (VI), Lagos",2000000,4,1,1
140,Self contain (single rooms) for rent,"Off Ligali Ayorinde Street, Oniru, Victoria Island (VI), Lagos",2000000,4,1,1
141,Self contain (single rooms) for rent,"Off Ligali Ayorinde Street, Oniru, Victoria Island (VI), Lagos",2000000,4,1,1
142,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
143,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
144,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
145,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
146,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
147,Self contain (single rooms) for rent,"Victoria Island (VI), Lagos",1500000,No Info,No Info,No Info
